Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=c2a99d0870fa6a7c988552015d0d45ae157cd0b598b6bdd3531167c9,1,0,38922.75470700406,38922.75470700406,38922.75470700406,38922.75470700406,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c2ab39dfc1dcc633c576056d4d41a1a655e09ace5d07ba2240fbb540,1,0,89.72909700241871,89.72909700241871,89.72909700241871,89.72909700241871,1549.0,0.0008360533767373236,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,GET /api/v1/retrieve/Observation?_id=c2ac8fc2f76668fbb097883269d9651bf305c8a044c44d42264d10c3,1,0,29882.558587007225,29882.558587007225,29882.558587007225,29882.558587007225,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c2b023ef70e7a3e569c8e65cc8158bcae2b10a4547f27b718f5f330d,1,0,32512.074936996214,32512.074936996214,32512.074936996214,32512.074936996214,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c2b10c1e994b11c8c712a1fbbadb1b840c0cbb9c9cd8795364a4d3ee,1,0,5983.8656920037465,5983.8656920037465,5983.8656920037465,5983.8656920037465,1549.0,0.0008360533767373236,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,GET /api/v1/retrieve/Observation?_id=c2b3a3cf1067be3397354e3cd83db7aedefc4712e397a41d725fb158,1,0,45328.45924800495,45328.45924800495,45328.45924800495,45328.45924800495,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=c2bcc31435b84a65d28e7a9fada180a041d39d85954c12dd36256d03,1,0,10547.978634000174,10547.978634000174,10547.978634000174,10547.978634000174,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c2c90f267aa6f8eee1c4d31959697db80f3078869207a2e40a4df67c,1,0,4597.770898995805,4597.770898995805,4597.770898995805,4597.770898995805,1549.0,0.0008360533767373236,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,GET /api/v1/retrieve/Observation?_id=c2d173914077f93419d41b07b5e9bd420205ee77ea5c7f07eba02142,1,0,45109.25253300229,45109.25253300229,45109.25253300229,45109.25253300229,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=c2d1c5ad6767fc00fcc0cb816e522954078ea1d73ec5b664865e356f,1,0,32375.04396100121,32375.04396100121,32375.04396100121,32375.04396100121,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c2d667b76d83357a967f880eefc750f03ea8126c9003ec69dd608c50,1,0,45306.86641499051,45306.86641499051,45306.86641499051,45306.86641499051,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=c2ed6a967c3c0a9cd17a2db439a852a6d726e954838405bd4c63e7df,1,0,2068.445412995061,2068.445412995061,2068.445412995061,2068.445412995061,1549.0,0.0008360533767373236,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,GET /api/v1/retrieve/Observation?_id=c2ededea261af9225c9ea0960e0f9ff4e5805c1ed0387ed1c5344583,1,1,8610.74569199991,8610.74569199991,8610.74569199991,8610.74569199991,36.0,0.0008360533767373236,0.0008360533767373236,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
GET,GET /api/v1/retrieve/Observation?_id=c2f2795055c4beb0cfe3df7a4041602f989692dcf268e2b44386c2bf,1,0,2052.5872059952235,2052.5872059952235,2052.5872059952235,2052.5872059952235,1549.0,0.0008360533767373236,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,GET /api/v1/retrieve/Observation?_id=c2f69a957c38a5b569ba8ac8a764544238f2ac80041a8b9c8877aedb,1,0,29522.111438011052,29522.111438011052,29522.111438011052,29522.111438011052,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c2f81d6b35a58389d244c7f0bf4e3a914e043f41579c39d729d26f2a,1,0,36716.76527199452,36716.76527199452,36716.76527199452,36716.76527199452,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c2fa2afd75ba845941482e8c9df67603c7410aafb4a4b53b89bab0bc,1,0,9545.465000992408,9545.465000992408,9545.465000992408,9545.465000992408,1549.0,0.0008360533767373236,0.0,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
GET,GET /api/v1/retrieve/Observation?_id=c2fa7bda02a4e2f0b83a6a45121ad434da1523a85f599ac643d5f5de,1,0,34454.10221599741,34454.10221599741,34454.10221599741,34454.10221599741,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c2fca6cf69c6201af5cf4456b662984ed78e360316466e7d4f759fb0,1,1,1003.4934879950015,1003.4934879950015,1003.4934879950015,1003.4934879950015,36.0,0.0008360533767373236,0.0008360533767373236,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,GET /api/v1/retrieve/Observation?_id=c2fe660a454de76a9eb469a26f50bb3061f327190a4edd4f94214985,1,0,29652.518511007656,29652.518511007656,29652.518511007656,29652.518511007656,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c2fed85a9f4fa8cfda6fcbeef5cdc124579d9280beb5e3bedae9149f,1,0,32472.69242099719,32472.69242099719,32472.69242099719,32472.69242099719,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c30460e528c06493b03efd51a0dc29edbe126b72b73c269497c56a7c,1,0,21274.207993003074,21274.207993003074,21274.207993003074,21274.207993003074,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=c314bd788b690daff893c9bb51374fccefc0e39ad2100f089d291bf5,1,0,23326.224540011026,23326.224540011026,23326.224540011026,23326.224540011026,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=c315376edf32a8a3fc70c645e89599064ba6b5d7124f164bdce53b6f,1,0,45141.316045002895,45141.316045002895,45141.316045002895,45141.316045002895,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=c318295c978232d7d2a9deaf500adedfd611c1183c68153cd280bd38,1,0,19057.381071004784,19057.381071004784,19057.381071004784,19057.381071004784,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=c31d22230c8fe8c77ffa999ffec3c1c1296854b4552728fc4b13d24b,1,0,39334.64344299864,39334.64344299864,39334.64344299864,39334.64344299864,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c323943db246d46d6a65f8f20a0bd4ddc52dba9ae44354c708730b03,1,0,26298.567011996056,26298.567011996056,26298.567011996056,26298.567011996056,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=c32cc8364674795719714c4d9dffb5be86fe82d02b90bba8366f1f1c,1,0,21252.381074998993,21252.381074998993,21252.381074998993,21252.381074998993,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=c338f22f6e2c57073818b5faafd88e9b984193ccad6bc73703f0a489,1,0,28863.35191100079,28863.35191100079,28863.35191100079,28863.35191100079,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c33ae6096c17869c4ca6e64a77031e3fbe342dfdaa0ac5a023f8362b,1,0,1766.8704809912015,1766.8704809912015,1766.8704809912015,1766.8704809912015,1549.0,0.0008360533767373236,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,GET /api/v1/retrieve/Observation?_id=c33c2beca4fd943df38a18a0fdf40197a7989d48051c808f3fdb839c,1,0,37468.19567600323,37468.19567600323,37468.19567600323,37468.19567600323,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c33cb36bacd2d5214f694b27add4cdfeadd26790eac0bdd6bfc7277a,1,0,11279.373284007306,11279.373284007306,11279.373284007306,11279.373284007306,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c344099099bc20c4a3e0a14efe0405739e330fb8f7f0e88cd3a10e6f,1,0,36358.78752201097,36358.78752201097,36358.78752201097,36358.78752201097,1549.0,0.0008360533767373236,0.0,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
GET,GET /api/v1/retrieve/Observation?_id=c348fec1c5e15bccad22e68d54150afc03f901851acdd9c90ea1cb6e,1,0,68.93556799332146,68.93556799332146,68.93556799332146,68.93556799332146,1549.0,0.0008360533767373236,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,GET /api/v1/retrieve/Observation?_id=c352906fd34f25231ebbb68efbda1c2be5347d40f32f04e3a28d3544,1,0,9541.068388003623,9541.068388003623,9541.068388003623,9541.068388003623,1549.0,0.0008360533767373236,0.0,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
GET,GET /api/v1/retrieve/Observation?_id=c353e2313476aa348f7c1827727d7be5615d8754975322224a758a37,1,0,3312.8998229949502,3312.8998229949502,3312.8998229949502,3312.8998229949502,1549.0,0.0008360533767373236,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,GET /api/v1/retrieve/Observation?_id=c3677762f2bbe0262bace73a36f2b74a5e9616ccf202a098a64b3417,1,0,23757.644458004506,23757.644458004506,23757.644458004506,23757.644458004506,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=c367b58573eaec530cc6e468f3ab3f8434923e55876f76d9d8939fd8,1,0,29272.841204001452,29272.841204001452,29272.841204001452,29272.841204001452,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c36a18450f3fa3bd795bb42b71589aaa720c1dec254a14f25f6a7933,1,0,46543.68975201214,46543.68975201214,46543.68975201214,46543.68975201214,1549.0,0.0008360533767373236,0.0,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
GET,GET /api/v1/retrieve/Observation?_id=c36b8ec15c089d096379752a3a16ec0545ea266234b13840f2920107,1,0,34369.490124998265,34369.490124998265,34369.490124998265,34369.490124998265,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c36bf8f77ce86014f65b1c1a2cc00f859ced2774aab74478343aeda1,1,0,30542.705781990662,30542.705781990662,30542.705781990662,30542.705781990662,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=c36e831d3abaf33f75d9fa03acbee4a396a1dfd7b1ad7504f48bdcca,1,0,47640.85993099434,47640.85993099434,47640.85993099434,47640.85993099434,1549.0,0.0008360533767373236,0.0,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
GET,GET /api/v1/retrieve/Observation?_id=c36efdb6ce9428575de2faba9f6057d6a090941c90fd8e29abb541e9,1,0,28861.71777600248,28861.71777600248,28861.71777600248,28861.71777600248,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c37c8f792bd2bbaec7c559c04e6b9f34e69e27ee4081c66b40f98aa0,1,0,31989.7044810059,31989.7044810059,31989.7044810059,31989.7044810059,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c3807b2216fddb4466580a20c9c056fc9945f948a5c9541c15660785,1,0,22204.5958910021,22204.5958910021,22204.5958910021,22204.5958910021,1549.0,0.0008360533767373236,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,GET /api/v1/retrieve/Observation?_id=c3842c30f38dd0e8bd365cddd84d557c667764ed08222f4291b347a5,1,0,31469.823723993613,31469.823723993613,31469.823723993613,31469.823723993613,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=c38c8db77d30a8c3e19e5930e182d9f02f78383cec4ca8ea7e250b8a,1,0,22505.014787006075,22505.014787006075,22505.014787006075,22505.014787006075,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=c39257a43f20f7ff410d26b8f7b905139984991aa8376f7fb4f40ed0,1,0,29173.80955700355,29173.80955700355,29173.80955700355,29173.80955700355,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c3935d039541e96eb099e367e8fecfdefac6149359e0d045e2765328,1,0,12258.978857003967,12258.978857003967,12258.978857003967,12258.978857003967,1549.0,0.0008360533767373236,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,GET /api/v1/retrieve/Observation?_id=c396c1a8d4152aca27de7272c7c7198e9f5494b693c9e8ff4884a0d2,1,0,27411.802743008593,27411.802743008593,27411.802743008593,27411.802743008593,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=c39daa699dd95d7d9321addd42b18d9c2365608f682c07a25a534c18,1,0,2880.972890998237,2880.972890998237,2880.972890998237,2880.972890998237,1549.0,0.0008360533767373236,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,GET /api/v1/retrieve/Observation?_id=c3a142d031ab827bcd78d3e5520b2a818c202d25399e1932d149b280,1,0,29448.303862998728,29448.303862998728,29448.303862998728,29448.303862998728,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c3a8c3bd484095da29727092a12c4e3e499d2694eecd2435dd5e8215,1,0,1951.77626000077,1951.77626000077,1951.77626000077,1951.77626000077,1549.0,0.0008360533767373236,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,GET /api/v1/retrieve/Observation?_id=c3adbe74296899a9e310e4a787e81f701dbecb39be39498905bf2e65,1,0,24623.914320996846,24623.914320996846,24623.914320996846,24623.914320996846,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=c3b09a26adc341564cc7c5ad7de53abd5d4b101252a68ec54297c0a1,1,0,7870.981823987677,7870.981823987677,7870.981823987677,7870.981823987677,1549.0,0.0008360533767373236,0.0,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900
GET,GET /api/v1/retrieve/Observation?_id=c3b09fb90a209c790d8b93d179ca7a46bd6d8e88f546e3dd69ad7291,1,0,31491.962814994622,31491.962814994622,31491.962814994622,31491.962814994622,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=c3baac3e905d36a7b75aaed9bf25876be3475839648a22a2e3079ffa,1,0,30601.55505599687,30601.55505599687,30601.55505599687,30601.55505599687,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=c3bf187701508f3df508b3c2e57384f83c90b9b282841022d967ec73,1,0,31629.7622389975,31629.7622389975,31629.7622389975,31629.7622389975,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c3c674b55c4817493bfbadd9a8d28d15ce9c5138e76b731912d93c7e,1,1,662.4998059996869,662.4998059996869,662.4998059996869,662.4998059996869,36.0,0.0008360533767373236,0.0008360533767373236,660,660,660,660,660,660,660,660,660,660,660
GET,GET /api/v1/retrieve/Observation?_id=c3c78ce44899f0a02deea8be0502b3d04f37f4faaa58922b446ebcb6,1,0,32340.395287013962,32340.395287013962,32340.395287013962,32340.395287013962,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c3d12e7467be2abf0e3935f88375b8b9a488e4849c12ecc8eb213b72,1,0,34294.82906500925,34294.82906500925,34294.82906500925,34294.82906500925,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c3d1f36972ac85774c79e1b5d952f92961c8a13b63df9c0187186313,1,0,12706.589585999609,12706.589585999609,12706.589585999609,12706.589585999609,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=c3d2d56885fb18efb05f92da121328f7a522744ba566c81e39eac62d,1,0,46385.30990200525,46385.30990200525,46385.30990200525,46385.30990200525,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=c3e1faf023b850757b31f93be85d37fb0b3570d160d0a85ddc598296,1,0,39412.83756001212,39412.83756001212,39412.83756001212,39412.83756001212,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c3e229648ea05e70c93374b67706d8a53153b599c7530b5a0d143700,1,0,4346.842177998042,4346.842177998042,4346.842177998042,4346.842177998042,1549.0,0.0008360533767373236,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,GET /api/v1/retrieve/Observation?_id=c3e3b245772a0789c1888796b0c1026ef56b0916432d4723eeb61337,1,0,278.5866740014171,278.5866740014171,278.5866740014171,278.5866740014171,1549.0,0.0008360533767373236,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,GET /api/v1/retrieve/Observation?_id=c3e9a6c781bc22ed15b21393abb97c485dfeb782c38b94ce66c6c999,1,0,22364.000750996638,22364.000750996638,22364.000750996638,22364.000750996638,1549.0,0.0008360533767373236,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,GET /api/v1/retrieve/Observation?_id=c3ef381a698c4d3ee64ae626aff3ffba879fd8ff25cb60e382cfb37c,1,0,2588.193664996652,2588.193664996652,2588.193664996652,2588.193664996652,1549.0,0.0008360533767373236,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,GET /api/v1/retrieve/Observation?_id=c3f285cbbf76db5dc8e5904a411e0082c87550e49b36b811f0a0badd,1,0,4652.184922990273,4652.184922990273,4652.184922990273,4652.184922990273,1549.0,0.0008360533767373236,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,GET /api/v1/retrieve/Observation?_id=c3f4913e4a9773dcc4d409fad6cfdcdb2db14ab775fcae541b0a85ae,1,0,1903.837162986747,1903.837162986747,1903.837162986747,1903.837162986747,1549.0,0.0008360533767373236,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,GET /api/v1/retrieve/Observation?_id=c3ff9b7cca33e6254d205fa629e8a3fdfe4b66218a824442f8548bea,1,0,28791.9342660025,28791.9342660025,28791.9342660025,28791.9342660025,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c402ec82295b4b8c86f823715b86acfe926431fd1100b88ae1ac1cb0,1,0,25381.172626002808,25381.172626002808,25381.172626002808,25381.172626002808,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
